calories,protein_g,carbs_g,fat_g,fiber_g
82.0,4.51,13.02,1.36,0.0
93.0,4.57,15.69,1.34,0.2
63.0,5.25,7.04,1.55,0.0
90.0,4.83,12.27,2.63,0.9
95.0,3.28,11.76,3.88,0.0
106.0,3.34,14.43,3.86,0.2
78.0,3.82,5.57,4.48,0.0
133.0,2.4,30.63,0.24,2.0
269.0,1.24,34.72,13.94,1.6
35.0,1.0,7.44,0.28,0.8
426.0,10.1,74.2,9.7,2.5
209.0,14.8,10.2,12.1,0.99
194.0,18.8,8.24,9.41,0.0
326.0,6.52,78.3,0.0,2.2
357.0,14.3,73.2,1.79,5.4
286.0,14.3,0.0,25.0,0.0
0.0,0.0,0.0,0.0,0.8
17.0,0.83,2.48,0.0,0.8
205.0,4.55,13.6,13.6,4.5
541.0,7.06,54.1,35.3,4.7
345.0,4.42,40.7,14.2,0.9
390.0,13.0,68.8,6.49,5.2
297.0,14.4,24.3,16.2,1.8
112.0,0.0,19.1,3.37,1.1
71.0,2.5,12.9,1.25,0.0
325.0,0.0,77.5,0.0,0.0
545.0,6.06,69.7,27.3,0.0
278.0,9.26,42.6,7.41,3.7
24.0,0.0,5.95,0.0,3.6
393.0,21.4,3.57,32.1,0.0
269.0,11.8,36.6,8.6,2.2
279.0,9.3,51.2,2.33,2.3
536.0,3.57,57.1,32.1,3.6
29.0,0.0,7.5,0.0,0.0
196.0,16.3,19.1,6.22,1.4
17.0,0.0,3.33,0.0,0.0
47.0,0.0,9.38,0.0,3.1
333.0,5.05,53.5,11.1,2.0
71.0,2.36,11.0,2.36,0.8
500.0,7.14,57.1,28.6,3.6
500.0,7.14,60.7,28.6,3.6
571.0,7.14,57.1,32.1,3.6
300.0,6.67,53.3,3.33,0.0
286.0,25.0,0.0,21.4,0.0
133.0,0.0,6.67,13.3,0.8
100.0,3.81,1.9,8.57,0.0
350.0,5.0,75.0,0.0,0.8
33.0,0.0,6.67,0.0,0.0
211.0,5.26,31.6,10.5,0.0
294.0,7.47,49.2,7.46,0.97
452.0,6.45,80.6,9.68,3.2
176.0,0.0,41.2,0.0,0.0
40.0,1.2,9.2,0.0,2.0
54.0,0.0,10.7,0.0,0.8
62.0,0.62,11.7,1.38,0.0
0.0,0.0,0.0,0.0,0.8
393.0,21.4,3.57,28.6,0.0
42.0,1.39,6.39,0.97,0.0
300.0,3.33,40.0,13.3,1.1
560.0,8.0,56.0,36.0,0.0
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
459.0,5.41,62.2,21.6,2.7
536.0,7.14,60.7,28.6,0.0
73.0,1.82,14.6,0.91,1.8
207.0,12.6,4.5,16.2,0.0
226.0,13.1,4.76,17.9,1.2
0.0,0.0,0.0,0.0,0.8
393.0,28.6,7.14,28.6,3.6
125.0,2.08,14.6,6.25,2.1
0.0,0.0,0.0,0.0,0.8
536.0,7.14,64.3,25.0,3.6
200.0,0.0,40.0,0.0,0.0
486.0,22.9,31.4,37.1,5.7
270.0,10.7,27.9,13.1,1.6
53.0,0.88,4.42,3.98,0.8
25.0,0.82,5.76,0.0,0.8
375.0,10.7,73.2,1.79,3.6
386.0,2.86,57.1,15.7,1.4
147.0,22.6,3.71,4.58,0.49
357.0,14.3,71.4,1.79,3.6
333.0,15.6,4.44,28.9,0.8
219.0,7.3,46.2,1.22,4.9
36.0,3.57,3.57,0.0,3.6
0.0,0.0,0.0,0.0,0.8
375.0,0.0,91.7,0.0,0.8
59.0,1.27,6.33,3.8,1.7
107.0,16.1,1.79,4.46,0.0
600.0,6.0,12.364999999999998,4.42,0.8
438.0,6.0,12.364999999999998,4.42,0.8
263.0,0.0,52.6,0.0,0.8
300.0,17.2,0.0,25.1,0.0
300.0,17.1,0.0,25.3,0.0
270.0,18.0,0.0,22.0,0.0
270.0,18.0,0.0,22.0,0.0
300.0,17.1,0.0,25.3,0.0
300.0,17.1,0.0,25.3,0.0
300.0,17.1,0.0,25.3,0.0
232.0,17.9,0.0,17.0,0.0
232.0,17.9,0.0,17.0,0.0
143.0,23.2,0.0,5.36,0.0
161.0,25.8,0.0,5.38,0.0
188.0,17.9,0.0,12.5,0.0
241.0,22.3,0.0,16.1,0.0
160.0,16.1,91.1,10.1,0.0
183.0,18.3,0.0,11.8,0.0
186.0,18.6,0.0,11.4,0.0
183.0,18.3,0.0,11.8,0.0
183.0,16.0,0.5,12.5,0.0
223.0,17.9,0.0,17.0,0.0
125.0,19.6,0.89,4.02,0.0
125.0,19.6,0.6,4.17,0.0
170.0,15.2,0.89,11.6,0.0
170.0,15.2,0.89,11.6,0.0
73.0,2.73,11.8,0.91,1.8
73.0,0.91,14.6,1.82,1.8
116.0,16.0,2.8,4.0,0.0
207.0,28.6,3.57,7.14,0.0
107.0,12.5,4.0,4.0,0.0
107.0,12.5,3.57,3.57,0.0
107.0,17.9,2.38,2.38,0.0
125.0,17.9,3.57,2.68,0.0
143.0,15.5,1.19,8.33,0.0
107.0,16.1,3.57,3.57,0.0
143.0,15.5,1.19,8.33,0.0
125.0,16.1,5.36,4.46,0.0
143.0,15.5,1.19,9.52,0.0
155.0,16.7,2.38,8.33,0.0
29.0,2.86,1.82,1.04,0.0
143.0,15.5,3.57,5.95,0.0
155.0,17.9,5.95,5.95,0.0
155.0,15.5,1.19,9.52,0.0
107.0,16.1,5.36,2.68,0.0
0.0,0.0,0.0,0.0,0.8
42.0,0.0,10.4,0.0,0.8
321.0,3.57,7.14,32.1,3.6
185.0,20.5,0.0,10.7,0.0
125.0,0.0,0.0,0.0,0.8
300.0,0.0,100.0,0.0,0.8
167.0,0.0,38.9,0.0,0.0
86.0,3.12,13.3,1.95,3.9
34.0,1.69,5.08,0.85,0.4
464.0,3.57,64.3,21.4,3.6
464.0,3.57,64.3,21.4,3.6
400.0,10.0,86.7,0.0,0.0
161.0,18.8,0.0,9.82,0.0
295.0,16.1,0.0,25.0,0.0
179.0,17.9,0.0,11.6,0.0
188.0,18.8,0.0,11.6,0.0
170.0,17.9,8.04,7.14,0.0
391.0,13.0,2.5,37.0,0.0
319.0,15.0,2.65,26.6,0.0
190.0,16.7,2.38,11.9,0.0
400.0,12.5,3.57,16.1,0.0
256.0,12.8,0.0,23.1,0.0
357.0,0.0,100.0,0.0,0.0
100.0,0.0,20.0,0.0,0.8
30.0,0.0,6.06,0.0,0.8
329.0,5.48,42.5,15.1,2.7
464.0,17.9,46.4,25.0,3.6
116.0,17.9,0.89,4.46,0.0
300.0,0.0,100.0,0.0,0.8
285.0,19.2,0.0,23.2,0.0
48.0,0.8,11.2,0.0,0.8
50.0,0.0,12.5,0.0,0.0
33.0,0.0,6.67,0.0,0.0
161.0,13.2,9.21,6.58,0.8
141.0,0.0,34.4,0.0,0.8
357.0,0.0,100.0,0.0,0.0
464.0,7.14,67.9,17.9,3.6
476.0,4.76,71.4,16.7,4.8
222.0,10.2,20.9,10.2,0.9
222.0,0.0,0.0,0.0,0.0
273.0,0.0,90.9,0.0,0.0
536.0,7.14,53.6,32.1,3.6
198.0,14.3,5.49,13.2,1.1
168.0,12.6,6.32,10.5,0.0
213.0,16.4,0.0,16.4,0.0
106.0,0.0,24.2,0.0,3.0
189.0,0.0,40.5,0.0,0.0
500.0,7.14,67.9,21.4,3.6
281.0,19.3,1.75,22.8,0.0
250.0,10.3,13.5,17.3,0.6
184.0,10.6,23.9,8.24,5.5
265.0,2.27,33.3,13.6,0.8
265.0,2.27,32.6,13.6,0.8
234.0,12.6,25.7,9.03,3.6
71.0,0.0,14.3,0.0,0.0
464.0,0.0,67.9,21.4,3.6
464.0,3.57,64.3,21.4,3.6
464.0,21.4,50.0,17.9,0.0
214.0,10.7,3.57,17.9,0.0
212.0,3.75,28.8,8.75,1.2
272.0,4.35,28.3,16.3,1.1
209.0,4.4,30.8,7.69,1.1
242.0,3.3,28.6,13.2,1.1
242.0,3.3,28.6,13.2,1.1
292.0,12.4,17.7,17.7,1.8
209.0,15.4,3.3,15.4,1.1
189.0,0.0,40.5,0.0,0.0
250.0,0.0,50.0,0.0,0.0
536.0,7.14,53.6,32.1,3.6
536.0,7.14,53.6,32.1,3.6
500.0,18.4,39.5,29.0,5.3
500.0,15.8,39.5,31.6,5.3
213.0,9.33,21.3,10.2,0.9
299.0,19.5,19.5,15.6,1.3
357.0,10.7,71.4,1.79,3.6
8.0,0.0,3.33,0.0,0.0
29.0,0.0,7.59,0.0,0.8
20.0,0.82,4.92,0.0,1.6
28.0,0.8,4.8,0.8,0.8
50.0,0.0,13.3,0.56,1.1
333.0,3.33,76.7,0.0,0.8
286.0,0.0,64.3,0.0,0.0
140.0,2.77,29.1,2.22,1.1
333.0,10.0,73.3,0.0,3.3
267.0,10.0,46.7,3.33,0.0
100.0,0.0,28.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8
372.0,12.4,68.1,5.31,4.4
200.0,6.0,10.0,16.0,1.0
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
18.0,0.0,3.57,0.0,0.8
21.0,3.53,3.53,0.0,3.5
139.0,11.3,4.35,8.7,1.7
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8
75.0,1.25,16.2,0.0,0.0
0.0,0.0,0.0,0.0,0.8
21.0,0.0,5.06,0.0,0.0
21.0,0.0,5.49,0.0,0.0
14.0,0.0,3.36,0.0,0.0
21.0,0.0,5.49,0.0,0.0
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
385.0,0.0,0.0,0.0,0.8
455.0,0.0,90.9,0.0,0.8
455.0,0.0,0.0,0.0,0.8
263.0,0.0,0.0,0.0,0.8
455.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
455.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
136.0,3.64,13.6,6.36,4.5
0.0,0.0,0.0,0.0,0.0
98.0,20.5,0.0,1.34,0.0
98.0,20.5,0.0,1.34,0.0
98.0,20.5,0.0,1.34,0.0
107.0,21.4,0.0,1.79,0.0
97.0,20.4,0.0,1.33,0.0
98.0,20.5,0.0,1.34,0.0
98.0,20.5,0.0,1.34,0.0
98.0,20.5,0.0,1.34,0.0
425.0,9.43,75.5,14.2,4.7
333.0,20.0,0.0,28.9,0.0
333.0,20.0,0.0,28.9,0.0
565.0,4.03,56.4,36.3,4.0
120.0,5.0,1.0,10.0,0.0
120.0,5.0,3.0,9.0,0.0
71.0,12.4,5.31,0.0,0.0
38.0,3.75,5.42,0.0,0.0
42.0,4.58,5.83,0.0,0.0
38.0,3.75,5.42,0.0,0.0
38.0,3.33,5.42,0.0,0.0
33.0,3.33,5.0,0.0,0.0
38.0,3.75,5.42,0.0,0.0
38.0,3.75,5.42,0.0,0.0
42.0,4.17,6.25,0.0,0.0
33.0,3.33,5.0,0.0,0.0
33.0,4.17,4.58,0.0,0.0
33.0,4.17,4.58,0.0,0.0
33.0,3.33,4.58,0.0,0.0
38.0,3.33,5.42,0.0,0.0
38.0,3.33,5.0,0.0,0.0
38.0,3.33,5.42,0.0,0.0
38.0,3.33,5.42,0.0,0.0
38.0,3.75,5.42,0.0,0.0
38.0,3.75,5.42,0.0,0.0
42.0,4.17,6.25,0.0,0.0
71.0,11.5,5.31,0.0,0.0
62.0,10.6,5.31,0.0,0.0
97.0,8.85,15.0,0.0,0.0
97.0,8.85,15.0,0.0,0.0
71.0,10.6,5.31,0.0,0.8
33.0,5.42,2.5,0.0,0.0
38.0,3.75,5.42,0.0,0.0
38.0,3.33,5.42,0.0,0.0
53.0,10.6,2.94,0.0,0.0
67.0,9.33,8.0,0.0,0.0
97.0,8.85,15.0,0.0,0.0
71.0,11.5,5.31,0.0,0.0
71.0,10.6,5.31,0.0,0.0
97.0,8.85,15.0,0.0,0.0
67.0,8.67,8.67,0.0,0.0
48.0,4.85,6.61,0.44,0.0
0.0,0.0,100.0,0.0,0.8
0.0,0.0,100.0,0.0,0.8
0.0,0.0,100.0,0.0,0.8
0.0,0.0,100.0,0.0,0.8
0.0,0.0,100.0,0.0,0.8
253.0,17.3,0.0,20.0,0.0
8.0,0.83,1.25,0.0,0.0
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
15.0,0.0,3.51,0.0,0.0
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
98.0,0.89,11.6,5.33,0.0
0.0,0.0,0.0,0.0,0.8
29.0,0.83,5.83,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
500.0,6.0,55.8,26.9,3.8
54.0,4.17,6.67,1.04,0.0
94.0,2.94,17.6,0.88,0.0
71.0,9.73,4.42,1.77,0.0
50.0,3.33,5.42,1.67,0.0
50.0,3.33,5.42,1.67,0.0
50.0,3.33,5.42,1.67,0.0
50.0,3.33,5.42,1.46,0.0
50.0,3.33,5.42,1.46,0.0
351.0,12.3,70.2,1.75,2.8
314.0,2.86,60.0,7.14,5.7
229.0,2.86,40.0,0.0,5.7
143.0,12.7,0.0,9.52,0.8
67.0,0.0,13.3,0.0,0.8
0.0,0.0,0.0,0.0,0.0
359.0,0.0,76.9,5.13,0.0
316.0,10.5,1.75,31.6,0.0
42.0,0.0,11.3,0.0,0.0
51.0,0.0,13.5,0.0,0.0
1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
42.0,0.0,11.3,0.0,0.0
34.0,0.0,9.58,0.0,0.0
34.0,0.0,9.02,0.0,0.0
34.0,0.0,9.02,0.0,0.0
0.0,0.0,0.0,0.0,0.0
70.0,11.0,1.0,2.0,0.0
70.0,11.0,1.0,2.0,0.0
204.0,15.0,17.7,7.96,1.8
196.0,15.2,16.1,7.14,0.9
159.0,10.6,15.0,6.19,0.9
321.0,17.9,0.0,28.6,0.0
321.0,17.9,0.0,28.6,0.0
42.0,3.33,5.0,1.04,0.0
42.0,3.33,5.0,1.04,0.0
42.0,3.33,5.0,1.04,0.0
408.0,22.5,1.41,35.2,0.8
408.0,22.5,1.41,35.2,0.8
380.0,19.7,1.41,32.4,0.8
366.0,19.7,1.41,31.0,0.8
476.0,9.52,57.1,21.4,4.8
476.0,9.52,61.9,21.4,0.0
351.0,5.41,81.1,0.0,2.7
357.0,21.4,3.57,28.6,0.0
228.0,7.02,49.1,0.88,1.8
67.0,3.33,11.2,1.04,0.0
47.0,3.81,5.51,1.06,0.0
47.0,3.81,5.51,1.06,0.0
46.0,3.75,5.42,1.04,0.0
47.0,3.81,5.51,1.06,0.0
46.0,3.75,5.42,1.04,0.0
42.0,3.33,5.0,1.04,0.0
42.0,3.33,5.0,1.04,0.0
42.0,3.33,5.0,1.04,0.0
42.0,3.33,5.0,1.04,0.0
46.0,3.75,5.42,1.04,0.0
46.0,3.75,5.42,1.04,0.0
62.0,4.58,9.58,1.04,0.0
67.0,3.33,10.8,1.04,0.0
42.0,3.33,5.0,1.04,0.0
46.0,3.75,5.42,1.04,0.0
46.0,3.75,5.42,1.04,0.0
50.0,4.17,6.25,1.04,0.0
50.0,4.17,6.25,1.04,0.0
46.0,3.75,5.42,1.04,0.0
42.0,3.33,4.58,1.04,0.0
42.0,3.33,5.0,1.04,0.0
46.0,3.33,5.0,1.04,0.0
54.0,4.58,6.67,1.04,0.0
54.0,4.58,6.67,1.04,0.0
42.0,3.33,5.0,1.04,0.0
42.0,3.33,5.0,1.04,0.0
51.0,4.24,5.93,1.06,0.0
54.0,4.58,6.67,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,5.0,1.04,0.0
46.0,3.75,5.42,1.04,0.0
51.0,4.8,6.78,1.13,0.0
54.0,4.58,6.67,1.04,0.0
42.0,3.33,5.0,1.04,0.0
42.0,3.33,5.0,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.75,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,5.0,1.04,0.0
46.0,3.33,5.42,1.04,0.0
47.0,3.39,5.51,1.06,0.0
42.0,3.33,5.0,1.04,0.0
50.0,4.58,5.83,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,5.0,1.04,0.0
46.0,3.75,5.42,1.04,0.0
50.0,4.58,5.83,1.04,0.0
46.0,3.75,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,5.0,1.04,0.0
50.0,4.17,6.25,1.04,0.0
50.0,4.17,6.25,1.04,0.0
42.0,3.33,4.58,1.04,0.0
42.0,3.33,5.42,1.04,0.0
42.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,4.58,1.04,0.0
54.0,4.58,6.67,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,5.0,1.04,0.0
42.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,5.0,1.04,0.0
42.0,3.39,5.08,1.06,0.0
46.0,3.75,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.8
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.75,5.42,1.04,0.0
50.0,4.17,6.25,1.04,0.0
42.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
47.0,3.39,5.51,1.06,0.0
46.0,3.75,5.42,1.04,0.0
42.0,3.33,5.0,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.0,1.04,0.0
54.0,4.58,6.67,1.04,0.0
42.0,3.33,5.0,1.04,0.0
113.24,6.0,12.364999999999998,4.42,0.8
113.24,6.0,12.364999999999998,4.42,0.8
47.0,3.39,5.51,1.06,0.0
47.0,3.39,5.51,1.06,0.0
42.0,3.33,5.0,1.04,0.0
47.0,3.39,5.51,1.06,0.0
42.0,3.33,5.0,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,5.0,1.04,0.0
42.0,3.33,5.0,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,2.92,5.42,1.25,0.0
46.0,3.33,5.0,1.04,0.0
62.0,4.58,9.58,1.04,0.0
62.0,4.58,9.58,1.04,0.0
68.0,3.67,11.6,1.13,0.0
29.0,1.67,2.92,1.04,1.2
71.0,10.6,5.31,0.88,0.0
71.0,10.6,5.31,0.88,0.0
85.0,10.6,8.45,1.06,0.0
71.0,9.73,5.31,0.88,0.0
80.0,14.2,3.54,1.33,0.0
80.0,11.5,5.31,0.88,0.0
80.0,11.5,5.31,0.88,0.0
82.0,10.9,4.55,1.36,0.0
71.0,10.6,4.42,0.88,0.0
71.0,9.73,5.31,0.88,0.0
80.0,11.5,5.31,0.88,0.0
73.0,10.9,3.64,1.36,0.0
71.0,9.73,5.31,0.88,0.0
42.0,5.42,2.5,1.04,0.0
46.0,3.75,5.83,0.83,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,5.0,1.04,0.0
67.0,3.33,10.8,1.04,0.0
69.0,3.33,10.8,1.04,0.0
75.0,3.33,13.3,1.25,0.4
67.0,3.33,10.8,1.04,0.0
67.0,3.33,11.2,1.04,0.4
68.0,3.67,11.6,1.13,0.3
76.0,3.38,13.5,1.13,0.0
71.0,3.33,12.1,1.04,0.0
69.0,3.33,12.364999999999998,1.04,0.8
80.0,11.5,4.42,0.88,0.0
80.0,11.5,4.42,0.88,0.0
80.0,11.5,4.42,0.88,0.0
80.0,11.5,5.31,0.88,0.0
46.0,3.33,5.42,1.04,0.0
50.0,4.17,6.25,1.04,0.8
50.0,4.17,6.25,1.04,0.0
50.0,3.75,5.83,1.04,0.0
46.0,3.33,5.42,1.04,0.0
50.0,3.75,5.83,1.04,0.0
50.0,3.75,6.25,1.04,0.0
50.0,4.17,6.25,1.04,0.0
50.0,3.75,6.25,1.04,0.0
50.0,4.17,6.25,1.25,0.8
42.0,3.33,4.58,1.04,0.0
47.0,3.39,5.51,1.06,0.0
46.0,3.33,5.42,1.04,0.8
46.0,3.75,5.42,1.04,0.0
42.68,3.33,5.0,1.04,0.0
46.0,3.33,5.42,1.04,0.8
46.0,3.33,5.42,1.04,0.0
46.0,3.75,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.8
0.0,3.39,5.08,1.06,0.8
54.0,4.58,6.67,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.8
42.0,3.33,5.0,1.04,0.0
42.0,3.33,5.0,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,5.0,1.04,0.0
46.0,3.33,5.42,1.04,0.0
113.24,6.0,12.364999999999998,4.42,0.8
46.0,3.33,5.42,1.04,0.0
42.0,3.33,4.58,0.83,0.0
42.0,3.33,4.58,1.04,0.0
47.0,3.39,5.51,1.06,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.62,5.31,1.09,0.0
47.0,3.39,5.51,1.06,0.0
42.0,3.33,4.58,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.75,5.42,1.04,0.0
46.0,3.75,5.42,1.04,0.0
46.0,4.17,5.0,1.04,0.0
42.0,3.33,4.58,1.04,0.0
42.0,3.33,5.0,1.04,0.0
42.0,3.33,5.0,1.04,0.0
58.0,3.33,9.58,0.83,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.8
44.0,3.2,4.8,1.0,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
54.0,4.17,6.67,1.04,0.0
46.0,3.33,5.0,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.8
46.0,3.33,5.42,1.04,0.0
47.0,3.39,5.51,1.06,0.0
42.0,3.33,5.0,1.04,0.0
42.0,3.33,4.58,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,4.58,1.04,0.0
46.0,3.33,5.42,1.04,0.0
47.0,3.39,5.51,1.06,0.0
42.0,3.33,5.0,1.04,0.0
42.0,3.33,5.0,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,5.0,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,4.58,1.04,0.8
47.0,3.39,5.51,1.06,0.0
46.0,3.75,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,4.58,1.04,0.0
46.0,3.33,5.0,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
51.0,4.24,5.93,1.06,0.0
42.0,3.33,5.0,1.04,0.0
42.0,3.33,4.58,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,4.58,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,5.0,1.04,0.0
54.0,4.17,6.67,1.04,0.0
46.0,3.33,5.42,1.04,0.8
47.0,3.39,5.51,1.06,0.0
42.0,3.33,5.0,1.04,0.0
54.0,4.58,6.67,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.8
54.0,4.58,6.67,1.04,0.0
46.0,3.33,5.42,1.04,0.8
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.8
46.0,3.33,5.42,1.04,0.0
47.0,3.39,5.51,1.06,0.0
42.0,3.33,4.58,4.42,0.0
46.0,3.75,5.42,1.04,0.0
42.0,3.33,5.0,1.04,0.0
46.0,3.33,5.42,1.04,0.8
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.8
42.0,3.33,5.0,1.04,0.0
42.0,3.33,5.0,1.04,0.0
42.0,3.33,4.58,1.04,0.0
54.0,4.17,6.25,1.04,0.0
47.0,3.39,5.51,1.06,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,5.0,1.04,0.0
42.0,3.33,5.0,1.04,0.0
47.0,3.39,5.51,1.06,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
47.0,3.39,5.51,1.06,0.0
46.0,3.33,5.0,1.04,0.0
42.0,3.33,5.0,1.04,0.0
42.0,3.33,5.0,1.04,0.0
46.0,3.33,5.42,1.04,0.8
46.0,3.33,5.42,1.04,0.0
42.0,3.33,4.58,1.04,0.0
51.0,4.66,5.93,1.06,0.0
46.0,3.33,5.42,1.04,0.0
47.0,3.39,5.51,1.06,0.0
46.0,3.33,5.42,1.04,0.8
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,4.58,1.04,0.0
42.0,3.33,4.58,1.04,0.0
42.0,3.33,4.58,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.0,1.04,0.0
54.0,4.58,6.67,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,5.0,1.04,0.0
46.0,3.33,5.0,1.04,0.0
47.0,3.39,5.51,1.06,0.0
46.0,3.75,5.42,1.04,0.0
54.0,4.58,6.67,1.04,0.0
42.0,3.33,5.0,1.04,0.0
54.0,4.17,6.67,1.04,0.8
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,4.58,1.04,0.0
46.0,3.33,5.42,1.04,0.8
113.24,6.0,12.364999999999998,4.42,0.0
42.0,3.33,4.58,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
54.0,4.58,7.08,1.04,0.0
50.0,3.33,5.42,0.83,0.0
54.0,4.17,6.67,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,4.58,1.04,0.0
46.0,3.33,5.42,1.04,0.0
54.0,4.17,6.67,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,5.0,1.04,0.0
42.0,3.33,4.58,1.04,0.0
46.0,3.33,5.42,1.04,0.0
47.0,3.39,5.51,1.06,0.0
42.0,3.33,12.364999999999998,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
54.0,4.58,6.67,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.8
46.0,3.33,5.42,1.04,0.8
42.0,3.33,4.58,1.04,0.0
47.0,3.39,5.51,1.06,0.0
46.0,3.75,5.42,1.04,0.0
42.0,3.33,5.0,1.04,0.0
42.0,3.33,4.58,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,5.0,1.04,0.0
42.0,3.33,5.0,1.04,0.8
42.0,3.33,5.0,1.04,0.0
46.0,3.33,5.42,1.04,0.0
50.0,4.17,5.83,1.04,0.0
42.0,3.33,4.58,1.04,0.0
46.0,3.33,5.42,1.04,0.0
46.0,3.33,5.42,1.04,0.0
42.0,3.33,5.0,1.04,0.0
46.0,3.33,5.42,1.04,0.0
